sector,organization,job_title,job_description,city,vacancies,posting_date_hijri,posting_day_hijri,posting_month_hijri,posting_year_hijri,source_dataset
القطاع الخاص,شركة عايد دحيم الحمود وشركاه للتجارة والمقاولات,مهندس مدني,"أ. متابعة النواحي الفنية المتعلقة بتنفيذ
ب.الإشراف الحقلي على تنفيذ الأعمال
والتحقق من توافق ما ينفذ مع وثائق
العقد.
ج. دراسة مدى فعالية برامج العمل
واقتراح ما يلزم من تعديلات عليها.
د. متابعة عمل المراقبين والمساح
وتوضيح برامج العمل اليومية لهم
ورفع تقاريرهم إلى مدير ادارة
المشاريع.
ه. دراسة احتياجات الطرق وتحديد
أولوياتها والرفع عنها لمدير ادارة
المشاريع.
و. إعداد ج",المدينة المنورة,2,17/04/1447,17,4,1447,jadarat_recent
القطاع الخاص,فرع شركه زهران للصيانه والتشغيل,سائق سيارة خاص,قيادة السيارة لنقل الركاب  والالتزام بقواعد المرور والأمن والسلامة وإجراء فحوصات دورية على السيارة ورفع طلبات الصيانة .,جدة,2,17/04/1447,17,4,1447,jadarat_recent
القطاع الخاص,شركة شلفا لإدارة المرافق,مهندس ضبط وتحكم في الجودة,دراسة معايير وعمليات الجودة الخاصة بالمشاريع الهندسية وتطويرها، ومراقبة عملية التنفيذ وتحليلها.,تبوك,1,17/04/1447,17,4,1447,jadarat_recent
القطاع الخاص,,أخصائي مشتريات,تقييم احتياجات ومتطلبات مختلف الوحدات التنظيمية من المواد، ومسح السوق بهدف الوصول إلى أفضل أسعار الشراء من الموردين والإشراف على استلام العروض من موردي الخدمات وتقييمها، وبناء قاعدة بيانات بأسعار المواد والموردين وإعداد الوثائق والتقارير المتخصصة والمتعلقة في مجال المبيعات وعرضها وحفظها.,الرياض,5,17/04/1447,17,4,1447,jadarat_recent
القطاع الخاص,شركة شلفا لإدارة المرافق,فني ميكانيكي تمديدات صحية وتدفئة وغاز,إعداد قوائم بنود القطع والمواد والمعدات اللازمة لتنفيذ أعمال التمديدات الصحية والتدفئة المركزية وشبكات الغاز ومتابعة تنفيذ أعمال التمديد بالإضافة إلى تشخيص أعطال المعدات الميكانيكية ومتابعة إصلاحها.,ابها,1,17/04/1447,17,4,1447,jadarat_recent
القطاع الخاص,شركة شلفا لإدارة المرافق,فني صيانة انشاءات,تفقد الإنشاءات المطلوب صيانتها، وتحديد إجراءات ومتطلبات الصيانة، وتقدير كمية المواد والعمال والتجهيزات اللازمة، ومتابعة تنفيذ عمليات الصيانة.,الرياض,1,17/04/1447,17,4,1447,jadarat_recent
القطاع الخاص,شركة بدر ايوب خان التجارية,بائع مأكولات ومشروبات,بيع المأكولات و المشروبات للزبائن، وتوفير المعلومات المتعلقة بالمأكولات و المشروبات و أسعارها، وتولي أمور الدفع وتلقي المدفوعات من الزبائن.,مكة المكرمة,10,17/04/1447,17,4,1447,jadarat_recent
القطاع الخاص,شركة شلفا لإدارة المرافق,فني إنشاءات,أداء الواجبات الفنية المتعلقة بإنشاء الأبنية، وجمع العينات من تربة الموقع والمواد الانشائية وإرسالها للمختبر، ومطابقة المواصفات،وتقدير كميات المواد والعمالة اللازمة.,الرياض,1,17/04/1447,17,4,1447,jadarat_recent
القطاع الخاص,شركة عايد دحيم الحمود وشركاه للتجارة والمقاولات,مهندس مدني,"أ- المتابعة الدورية والكشف المستمر
على الجسور وباقي المنشآت
الخرسانية (العبارات، المزلقانات،
الحواجز الخرسانية (النيو جرسي)،
الأنفاق، الجدران الاستنادية، الحمايات
الجانبية، التكسيات على الصخور في
مواقع القطع الصخري، انابيب تصريف،
مصائد، مناهل) وتحديد حالتها
واحتياجاتها من أعمال النظافة
والإصلاح ومتابعة أعمال الصيانة التي
تتم لها وإعداد تقارير شهرية ورفعها
لمدير ادارة",المدينة المنورة,2,17/04/1447,17,4,1447,jadarat_recent
القطاع الخاص,شركة شلفا لإدارة المرافق,فني كهربائي تمديدات كهربائية,دراسة مخططات التمديدات الكهربائية وتقدير كميات المواد والأجهزة وتأمين التجهيزات اللازمة لتنفيذ أعمال التمديدات بالإضافة إلى متابعة تنفيذ أعمال التمديدات الكهربائية وتشخيص أعطال التمديدات وتحديد الإجراءات اللازمة لمعالجتها.,مكة المكرمة,1,17/04/1447,17,4,1447,jadarat_recent
القطاع الخاص,شركة دار البناء للمقاولات,مهندس ميكانيكي,مدير مشروع بالصيانه والتشغيل والنظافة,الظهران,1,17/04/1447,17,4,1447,jadarat_recent
القطاع الخاص,شركة شلفا لإدارة المرافق,أخصائي صحة وسلامة مهنية,تحديد المخاطر الكيميائية والفيزيائية والإشعاعية والبيولوجية في بيئة ومواقع العمل، وقياس وفحص مستويات الاضاءة والتهوية والضجيج، ومراقبة ومتابعة إجراءات التخلص من النفايات الصناعية، وتصميم برامج لمنع أو تفادي الأمراض المهنية، وإعداد الوثائق والتقارير المتعلقة بالصحة المهنية وحفظها,القنفذة,1,17/04/1447,17,4,1447,jadarat_recent
القطاع الخاص,شركة سمت العالمية للتشغيل والصيانة,أخصائي مبيعات,وضع سياسات البيع ومتابعة تنفيذها وتقييم النتائج وإعداد الوثائق والتقارير المتخصصة والمتعلقة في مجال المبيعات وعرضها وحفظها.,جدة,20,17/04/1447,17,4,1447,jadarat_recent
القطاع الخاص,شركة شلفا لإدارة المرافق,مشرف تنظيف وتدبير,الإشراف على أنشطة التدبير في المرافق التجارية وتنسيقها وتنفيذها، للحفاظ على المرافق مرتبة ونظيفة.,ابها,1,17/04/1447,17,4,1447,jadarat_recent
القطاع الخاص,شركة اسوار البنا للصيانة والنظافة شركة شخص واحد,فني تدفئة وتهوية وتكييف,تركيب معدات التكييف والتدفئة والتهوية وصيانتها وتصليحها، مثل وحدات ومضخات التدفئة ومكيفات الهواء,مكة المكرمة,1,17/04/1447,17,4,1447,jadarat_recent
القطاع الخاص,شركة شلفا لإدارة المرافق,أخصائي مختبرات طبية,تحديد احتياجات المختبر من المواد الأولية اللازمة للفحوصات الطبية وتوفيرها والتأكد من سلامتها، استلام عينات الفحص وإجراء التحاليل والفحوصات المخبرية المطلوبة، وإعداد الوثائق والتقارير الطبية المتعلقة بأعمال المختبرات الطبية وحفظها.,الرياض,1,17/04/1447,17,4,1447,jadarat_recent
